Departamento en Venta Héroes De Churubusco Iztapalapa,19.322,-98.873,"Héroes de Churubusco, Iztapalapa, Distrito Federal (CDMX)",53,1,450000,11
Departamento en Venta Santa Rosa Gustavo A Madero,19.5281,-99.1707,"Santa Rosa, Gustavo A. Madero, Distrito Federal (CDMX)",59,1,1200000,11
Departamento en Venta Nápoles Benito Juárez Distrito Federal cdmx,0.0,0.0,"Nápoles, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",6,1,3564000,11
Departamento en Venta Homero Polanco Miguel Hidalgo Distrito Federal cdmx,19.4359736,-99.1977705,"Polanco, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",238,1,16000000,11
Departamento en Venta Iztacalco Distrito Federal cdmx,19.3925,-99.1235,"Iztacalco, Distrito Federal (CDMX)",54,1,1200000,11
Departamento en Venta Emiliano Zapata Portales Norte Benito Juárez Distrito Federal cdmx,19.3650695,-99.1477296,"Portales Norte, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",0,1,3300000,11
Departamento en Venta Lomas Del Chamizal Cuajimalpa De Morelos,0.0,0.0,"Lomas del Chamizal, Cuajimalpa de Morelos, Distrito Federal (CDMX)",143,1,7000000,11
Departamento en Venta Roma Norte Cuauhtémoc Distrito Federal cdmx,0.0,0.0,"Roma Norte, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",9,1,3400000,11
Departamento en Venta Cuauhtémoc Cuauhtémoc Distrito Federal cdmx,19.4301322,-99.16914129999999,"Cuauhtémoc, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",128,1,6000000,11
Departamento en Venta Roma Sur Cuauhtémoc Distrito Federal cdmx,19.4058057,-99.16896159999999,"Roma Sur, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",74,1,4495046,11
Departamento en Venta Jesús Del Monte Cuajimalpa De Morelos,19.3617,-99.2963,"Jesús del Monte, Cuajimalpa de Morelos, Distrito Federal (CDMX)",126,1,3300000,11
Departamento en Venta Colonia Condesa Cuauhtémoc Distrito Federal cdmx,0.0,0.0,"Colonia Condesa, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",71,1,4600000,11
Departamento en Venta Coyoacán Distrito Federal cdmx Distrito Federal cdmx,19.3352413,-99.197758,"Coyoacán, Distrito Federal (CDMX), Distrito Federal (CDMX)",141,1,7700000,11
Departamento en Venta Janitzio Venustiano Carranza Distrito Federal cdmx,19.4482,-99.1167,"Janitzio, Venustiano Carranza, Distrito Federal (CDMX), Distrito Federal (CDMX)",71,1,1808904,11
Departamento en Venta Janitzio Venustiano Carranza Distrito Federal cdmx,19.4482,-99.1167,"Janitzio, Venustiano Carranza, Distrito Federal (CDMX), Distrito Federal (CDMX)",73,1,1821871,11
Departamento en Venta Lomas Altas Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Lomas Altas, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",1125,1,83688863,11
Departamento en Venta 2a Cerrada De Itzcoatl 12 Coyoacan C p 04620 Coyoacán Distrito Federal cdmx Distrito Federal cdmx,19.3196603,-99.1458151,"Coyoacán, Distrito Federal (CDMX), Distrito Federal (CDMX)",55,1,23060931,11
Departamento en Venta Polanco I Sección Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Polanco I Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",267,1,12000000,11
Departamento en Venta Narciso Mendoza Ciudad De México,19.2863,-99.1244,"Narciso Mendoza, Ciudad De México, Distrito Federal (CDMX)",65,1,2000000,11
Departamento en Venta Contadero Cuajimalpa De Morelos,0.0,0.0,"Contadero, Cuajimalpa de Morelos, Distrito Federal (CDMX)",8,1,3329550,11
Departamento en Venta Cipreses Coyoacán Distrito Federal cdmx Distrito Federal cdmx,19.318097,-99.12693780000001,"Coyoacán, Distrito Federal (CDMX), Distrito Federal (CDMX)",70,1,2990000,11
Departamento en Venta Del Valle Centro Benito Juárez Distrito Federal cdmx,0.0,0.0,"Del Valle Centro, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",236,1,8000000,11
Departamento en Venta Polanco V Sección Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Polanco V Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",113,1,6100000,11
Departamento en Venta Santa Fe Cuajimalpa Cuajimalpa De Morelos,0.0,0.0,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Distrito Federal (CDMX)",13,1,7400000,11
Departamento en Venta Atlampa Cuauhtémoc Distrito Federal cdmx,19.456,-99.158,"Atlampa, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",57,1,1595000,11
Departamento en Venta Bosques De Las Lomas Cuajimalpa De Morelos,19.3869,-99.2635,"Bosques de Las Lomas, Cuajimalpa de Morelos, Distrito Federal (CDMX)",200,1,9450000,11
Departamento en Venta Iztapalapa Distrito Federal cdmx,19.382,-99.114,"Iztapalapa, Distrito Federal (CDMX)",76,1,1250000,11
Departamento en Venta Cuajimalpa De Morelos Distrito Federal cdmx,19.3779167,-99.27997020000001,"Cuajimalpa de Morelos, Distrito Federal (CDMX)",450,1,55606600,11
Departamento en Venta Juan Sanchez Ascona colonia Del Valle Zona Escolar Ciudad De México,19.375124600000003,-99.16467390000004,"Zona Escolar, Ciudad De México, Distrito Federal (CDMX)",128,1,6850000,11
Departamento en Venta Nápoles Benito Juárez Distrito Federal cdmx,19.3943574,-99.1774462,"Nápoles, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",80,1,5215000,11
Departamento en Venta Coyoacán Distrito Federal cdmx Distrito Federal cdmx,0.0,0.0,"Coyoacán, Distrito Federal (CDMX), Distrito Federal (CDMX)",60,1,2770420,11
Departamento en Venta Cuauhtémoc Cuauhtémoc Distrito Federal cdmx,19.4257,-99.1724,"Cuauhtémoc, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",127,1,15807896,11
Departamento en Venta Lomas De Santa Fe Álvaro Obregón Distrito Federal cdmx,0.0,0.0,"Lomas de Santa Fe, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",24,1,13990000,11
Departamento en Venta Cerro De La Estrella Iztapalapa,0.0,0.0,"Cerro de La Estrella, Iztapalapa, Distrito Federal (CDMX)",60,1,750000,11
Departamento en Venta Plaza Ex Hacienda De Enmedio Distrito Federal cdmx,19.5089,-99.1660662,Distrito Federal (CDMX),74,1,1300000,11
Departamento en Venta Portales Sur Benito Juárez Distrito Federal cdmx,19.360509,-99.144832,"Portales Sur, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",100,1,3300000,11
Departamento en Venta Escandón Ii Sección Ciudad De México,19.403283300000002,-99.1821858,"Escandón II Sección, Ciudad De México, Distrito Federal (CDMX)",100,1,4473000,11
Departamento en Venta Granada Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Granada, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",54,1,3900000,11
Departamento en Venta Torres De Potrero Álvaro Obregón Distrito Federal cdmx,19.33382841,-99.24061656,"Torres de Potrero, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",55,1,2850000,11
Departamento en Venta San José Insurgentes Benito Juárez Distrito Federal cdmx,19.364387,-99.18287,"San José Insurgentes, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",80,1,5200000,11
Departamento en Venta Bosques De Las Lomas Cuajimalpa De Morelos,0.0,0.0,"Bosques de Las Lomas, Cuajimalpa de Morelos, Distrito Federal (CDMX)",240,1,10900000,11
Departamento en Venta Bosques De Las Lomas Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Bosques de Las Lomas, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",490,1,46493813,11
Departamento en Venta Santa Maria Nonoalco Benito Juárez Distrito Federal cdmx,19.3808173,-99.1890995,"Santa Maria Nonoalco, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",115,1,4746320,11
Departamento en Venta Gustavo A Madero Distrito Federal cdmx,19.52968,-99.1586109,"Gustavo A. Madero, Distrito Federal (CDMX)",56,1,600000,11
Departamento en Venta Del Valle Centro Benito Juárez Distrito Federal cdmx,19.381,-99.167,"Del Valle Centro, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",125,1,3490000,11
Departamento en Venta Emperadores Portales Sur Benito Juárez Distrito Federal cdmx,19.3670983,-99.1624422,"Portales Sur, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",85,1,2450000,11
Departamento en Venta Polanco V Sección Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Polanco V Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",185,1,12400000,11
Departamento en Venta Paseo De La Reforma 100 Esquina Matamoros Distrito Federal cdmx,19.4477889,-99.13549509999999,Distrito Federal (CDMX),59,1,1550000,11
Departamento en Venta Santa María Tepepan Xochimilco Distrito Federal cdmx,19.276946,-99.1324918,"Santa María Tepepan, Xochimilco, Distrito Federal (CDMX), Distrito Federal (CDMX)",129,1,2997000,11
Departamento en Venta Colonia Polanco Chapultepec Miguel Hidalgo Distrito Federal cdmx,19.4321,-99.1911,"Colonia Polanco Chapultepec, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",454,1,29756040,11
Departamento en Venta Álvaro Obregón Distrito Federal cdmx Distrito Federal cdmx,19.387,-99.223,"Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",84,1,2395000,11
Departamento en Venta Colonia Olivar De Los Padres Álvaro Obregón Distrito Federal cdmx,19.3378302,-99.2145685,"Colonia Olivar de los Padres, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",170,1,6900000,11
Departamento en Venta Azcapotzalco Distrito Federal cdmx Distrito Federal cdmx,19.472,-99.161,"Azcapotzalco, Distrito Federal (CDMX), Distrito Federal (CDMX)",68,1,2060000,11
Departamento en Venta Roma Sur Cuauhtémoc Distrito Federal cdmx,19.4058057,-99.16896159999999,"Roma Sur, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",75,1,4548128,11
Departamento en Venta San Simon Ticumac Benito Juárez Distrito Federal cdmx,19.375,-99.142,"San Simon Ticumac, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",59,1,1740000,11
Departamento en Venta Colonia Agrícola Oriental Iztacalco,19.3977441,-99.0753107,"Colonia Agrícola Oriental, Iztacalco, Distrito Federal (CDMX)",0,1,1250000,11
Departamento en Venta Polanco I Sección Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Polanco I Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",137,1,15775983,11
Departamento en Venta Olímpica Coyoacán Distrito Federal cdmx,19.303,-99.17,"Olímpica, Coyoacán, Distrito Federal (CDMX), Distrito Federal (CDMX)",107,1,3725000,11
Departamento en Venta Polanco I Sección Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Polanco I Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",197,1,14878020,11
Departamento en Venta Roma Norte Cuauhtémoc Distrito Federal cdmx,19.418722,-99.1544249,"Roma Norte, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",157,1,8116900,11
Departamento en Venta Del Valle Benito Juárez Distrito Federal cdmx,0.0,0.0,"Del Valle, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",158,1,6850000,11
Departamento en Venta Del Valle Norte Benito Juárez Distrito Federal cdmx,0.0,0.0,"Del Valle Norte, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",143,1,5200000,11
Departamento en Venta Polanco I Sección Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Polanco I Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",169,1,15807896,11
Departamento en Venta Carola Álvaro Obregón Distrito Federal cdmx,19.3641233,-99.176999,"Carola, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",60,1,1750000,11
Departamento en Venta Cuauhtémoc Cuauhtémoc Distrito Federal cdmx,19.452172100000002,-99.1309371,"Cuauhtémoc, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",50,1,850000,11
Departamento en Venta Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.429,-99.216,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",263,1,22317030,11
Departamento en Venta Santa Fe Cuajimalpa Cuajimalpa De Morelos,0.0,0.0,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Distrito Federal (CDMX)",500,1,53932823,11
Departamento en Venta Valle Gómez Cuauhtémoc Distrito Federal cdmx,19.4589772,-99.1251368,"Valle Gómez, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",53,1,1050000,11
Departamento en Venta Bosques De Las Lomas Cuajimalpa De Morelos,0.0,0.0,"Bosques de Las Lomas, Cuajimalpa de Morelos, Distrito Federal (CDMX)",300,1,14995000,11
Departamento en Venta Roma Sur Cuauhtémoc Distrito Federal cdmx,19.4058057,-99.16896159999999,"Roma Sur, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",90,1,5488516,11
Departamento en Venta Nápoles Benito Juárez Distrito Federal cdmx,19.3943574,-99.1774462,"Nápoles, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",0,1,4700000,11
Departamento en Venta Bosques De Las Lomas Miguel Hidalgo Distrito Federal cdmx,19.392654999999998,-99.23977540000001,"Bosques de Las Lomas, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",440,1,15435946,11
Departamento en Venta Azcapotzalco Distrito Federal cdmx Distrito Federal cdmx,19.497,-99.202,"Azcapotzalco, Distrito Federal (CDMX), Distrito Federal (CDMX)",88,1,1400000,11
Departamento en Venta Tlalpan Distrito Federal cdmx Distrito Federal cdmx,19.278,-99.162,"Tlalpan, Distrito Federal (CDMX), Distrito Federal (CDMX)",9,1,1800000,11
Departamento en Venta Iztapalapa Distrito Federal cdmx,19.3358902,-99.02177950000001,"Iztapalapa, Distrito Federal (CDMX)",48,1,650000,11
Departamento en Venta Iztapalapa Distrito Federal cdmx,19.36,-99.085,"Iztapalapa, Distrito Federal (CDMX)",58,1,750000,11
Departamento en Venta Nápoles Benito Juárez Distrito Federal cdmx,19.3964,-99.1781,"Nápoles, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",74,1,2390000,11
Departamento en Venta Nápoles Benito Juárez Distrito Federal cdmx,19.3854921,-99.1785798,"Nápoles, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",130,1,4100000,11
Departamento en Venta Bosques De Las Lomas Cuajimalpa De Morelos,0.0,0.0,"Bosques de Las Lomas, Cuajimalpa de Morelos, Distrito Federal (CDMX)",220,1,10000000,11
Departamento en Venta Polanco I Sección Miguel Hidalgo Distrito Federal cdmx,19.430456,-99.1889121,"Polanco I Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",4,1,37195050,11
Departamento en Venta Roma Norte Cuauhtémoc Distrito Federal cdmx,0.0,0.0,"Roma Norte, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",97,1,5500000,11
Departamento en Venta Polanco V Sección Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Polanco V Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",19,1,19341426,11
Departamento en Venta Roma Norte Cuauhtémoc Distrito Federal cdmx,0.0,0.0,"Roma Norte, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",97,1,5300000,11
Departamento en Venta Santa Fe Cuajimalpa Cuajimalpa De Morelos,0.0,0.0,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Distrito Federal (CDMX)",173,1,9900000,11
Departamento en Venta Bosques De Las Lomas Cuajimalpa De Morelos,0.0,0.0,"Bosques de Las Lomas, Cuajimalpa de Morelos, Distrito Federal (CDMX)",446,1,13970000,11
Departamento en Venta Av Calzada Del Hueso 600 Los Girasoles Coyoacán Distrito Federal cdmx,19.30199018487528,-99.11903105501705,"Los Girasoles, Coyoacán, Distrito Federal (CDMX), Distrito Federal (CDMX)",87,1,2100000,11
Departamento en Venta Niceto Zamacois 61 Viaducto Piedad Iztacalco,19.4003804,-99.13108799999998,"Viaducto Piedad, Iztacalco, Distrito Federal (CDMX)",58,1,1250000,11
Departamento en Venta Tlalpan Distrito Federal cdmx Distrito Federal cdmx,19.2963326,-99.13447690000001,"Tlalpan, Distrito Federal (CDMX), Distrito Federal (CDMX)",200,1,4500000,11
Departamento en Venta Del Valle Centro Benito Juárez Distrito Federal cdmx,0.0,0.0,"Del Valle Centro, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",111,1,8677000,11
Departamento en Venta Nápoles Benito Juárez Distrito Federal cdmx,19.391851100000004,-99.1779007,"Nápoles, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",138,1,4600000,11
Departamento en Venta Prolongacion Bosque De Reforma S n Bosques De Las Lomas Cuajimalpa De Morelos,19.383004,-99.2684103,"Bosques de Las Lomas, Cuajimalpa de Morelos, Distrito Federal (CDMX)",560,1,24000000,11
Departamento en Venta Bosques De Las Lomas Cuajimalpa De Morelos,0.0,0.0,"Bosques de Las Lomas, Cuajimalpa de Morelos, Distrito Federal (CDMX)",280,1,13500000,11
Departamento en Venta Gustavo A Madero Distrito Federal cdmx,19.498466699999998,-99.1490632,"Gustavo A. Madero, Distrito Federal (CDMX)",64,1,1100000,11
Departamento en Venta Lomas De Vista Hermosa Cuajimalpa De Morelos,0.0,0.0,"Lomas de Vista Hermosa, Cuajimalpa de Morelos, Distrito Federal (CDMX)",377,1,48353565,11
Departamento en Venta Polanco I Sección Miguel Hidalgo Distrito Federal cdmx,19.4340199,-99.1956012,"Polanco I Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",130,1,12000000,11
Departamento en Venta Lomas De Santa Fe Álvaro Obregón Distrito Federal cdmx,0.0,0.0,"Lomas de Santa Fe, Álvaro Obregón, Distrito Federal (CDMX), Distrito Federal (CDMX)",96,1,6639873,11
Departamento en Venta Santa Fe Cuajimalpa Cuajimalpa De Morelos,19.3623,-99.2806,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Distrito Federal (CDMX)",215,1,11250000,11
Departamento en Venta Colonia Agrícola Oriental Iztacalco,19.3977441,-99.0753107,"Colonia Agrícola Oriental, Iztacalco, Distrito Federal (CDMX)",0,1,1750000,11
Departamento en Venta Polanco V Sección Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Polanco V Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",150,1,14528566,11
Departamento en Venta Sinanche Lomas De Padierna Tlalpan Distrito Federal cdmx,19.2933271,-99.2229964,"lomas de padierna, Tlalpan, Distrito Federal (CDMX), Distrito Federal (CDMX)",75,1,1875000,11
Departamento en Venta Buenavista Cuauhtémoc Distrito Federal cdmx,0.0,0.0,"Buenavista, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",116,1,2790000,11
Departamento en Venta Polanco V Sección Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Polanco V Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",360,1,28600000,11
Departamento en Venta Polanco Iii Sección Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Polanco III Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",149,1,7800000,11
Departamento en Venta Andrea Castagno Santa Maria Nonoalco Benito Juárez Distrito Federal cdmx,19.3836295,-99.191079,"Santa Maria Nonoalco, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",8,1,3103000,11
Departamento en Venta Cuauhtémoc Cuauhtémoc Distrito Federal cdmx,19.43370041104625,-99.15490033862308,"Cuauhtémoc, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",65,1,5350000,11
Departamento en Venta Colonia Anahuac I Sección Miguel Hidalgo Distrito Federal cdmx,19.439597,-99.18252259999998,"Colonia Anahuac I Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",180,1,9800000,11
Departamento en Venta Benito Juárez Distrito Federal cdmx Distrito Federal cdmx,19.384,-99.145,"Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",88,1,3000000,11
Departamento en Venta Santa Ana Poniente Tláhuac Distrito Federal cdmx,19.307799600000006,-99.0449861,"Santa Ana Poniente, Tláhuac, Distrito Federal (CDMX), Distrito Federal (CDMX)",45,1,715000,11
Departamento en Venta Tlalpan Distrito Federal cdmx Distrito Federal cdmx,19.2999845,-99.1289467,"Tlalpan, Distrito Federal (CDMX), Distrito Federal (CDMX)",123,1,3850000,11
Departamento en Venta Bosques De Las Lomas Cuajimalpa De Morelos,0.0,0.0,"Bosques de Las Lomas, Cuajimalpa de Morelos, Distrito Federal (CDMX)",3,1,13576193,11
Departamento en Venta Polanco V Sección Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Polanco V Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",19,1,19341426,11
Departamento en Venta Juárez Cuauhtémoc Distrito Federal cdmx,0.0,0.0,"Juárez, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",80,1,7980000,11
Departamento en Venta Santa Maria La Ribera Cuauhtémoc Distrito Federal cdmx,25.27913967,-103.57910156,"Santa Maria La Ribera, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",54,1,1375000,11
Departamento en Venta Santa Maria La Ribera Cuauhtémoc Distrito Federal cdmx,19.454541600000002,-99.1556306,"Santa Maria La Ribera, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",47,1,1350000,11
Departamento en Venta Del Valle Sur Benito Juárez Distrito Federal cdmx,19.3809,-99.167,"Del Valle Sur, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",173,1,5800000,11
Departamento en Venta Benito Juárez Distrito Federal cdmx Distrito Federal cdmx,19.3819286,-99.1403103,"Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",73,1,2700000,11
Departamento en Venta Lomas De Chapultepec Viii Sección Miguel Hidalgo Distrito Federal cdmx,19.3967,-99.232,"Lomas de Chapultepec VIII Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",800,1,78109605,11
Departamento en Venta Ruben Dario Polanco Iii Sección Miguel Hidalgo Distrito Federal cdmx,19.4282002,-99.1862648,"Polanco III Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",4,1,37195050,11
Departamento en Venta Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.40570078956284,-99.1823621958008,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",60,1,2695000,11
Departamento en Venta Polanco I Sección Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Polanco I Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",220,1,10500000,11
Departamento en Venta Portales Norte Benito Juárez Distrito Federal cdmx,19.3677424,-99.14473709999999,"Portales Norte, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",104,1,2050000,11
Departamento en Venta Choapan 45 Colonia Condesa Cuauhtémoc Distrito Federal cdmx,19.406506600000004,-99.17774680000002,"Colonia Condesa, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",106,1,5350000,11
Departamento en Venta Polanco I Sección Miguel Hidalgo Distrito Federal cdmx,19.4339975,-99.19095290000001,"Polanco I Sección, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",170,1,11855922,11
Departamento en Venta Venustiano Carranza Distrito Federal cdmx Distrito Federal cdmx,23.634501,-102.552784,"Venustiano Carranza, Distrito Federal (CDMX), Distrito Federal (CDMX)",67,1,1750000,11
Departamento en Venta Granjas Coapa Tlalpan Distrito Federal cdmx,19.294,-99.105,"Granjas Coapa, Tlalpan, Distrito Federal (CDMX), Distrito Federal (CDMX)",51,1,1500000,11
Departamento en Venta Bosques De Las Lomas Miguel Hidalgo Distrito Federal cdmx,19.390416199999997,-99.2550003,"Bosques de Las Lomas, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",234,1,13900000,11
Departamento en Venta Nápoles Benito Juárez Distrito Federal cdmx,19.3851,-99.1529,"Nápoles, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",11,1,5072000,11
Departamento en Venta Lomas Altas Miguel Hidalgo Distrito Federal cdmx,0.0,0.0,"Lomas Altas, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",800,1,78109605,11
Departamento en Venta Gustavo A Madero Distrito Federal cdmx,19.5073743,-99.1526609,"Gustavo A. Madero, Distrito Federal (CDMX)",48,1,798000,11
Departamento en Venta Coyoacán Distrito Federal cdmx Distrito Federal cdmx,19.3402008,-99.1821707,"Coyoacán, Distrito Federal (CDMX), Distrito Federal (CDMX)",80,1,4400000,11
Departamento en Venta Cdmx Ciudad De México Distrito Federal cdmx,19.4174597,-99.14157009999997,"Ciudad De México, Distrito Federal (CDMX)",48,1,600000,11
Departamento en Venta Colinas Del Bosque Tlalpan Distrito Federal cdmx,0.0,0.0,"Colinas del Bosque, Tlalpan, Distrito Federal (CDMX), Distrito Federal (CDMX)",116,1,4440200,11
Departamento en Venta Roma Sur Cuauhtémoc Distrito Federal cdmx,0.0,0.0,"Roma Sur, Cuauhtémoc, Distrito Federal (CDMX), Distrito Federal (CDMX)",121,1,4400000,11
Departamento en Venta Iztapalapa Distrito Federal cdmx,19.3834701,-99.02739840000001,"Iztapalapa, Distrito Federal (CDMX)",110,1,1595000,11
Departamento en Venta Alamos Benito Juárez Distrito Federal cdmx,0.0,0.0,"Alamos, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",77,1,2700000,11
Departamento en Venta San José Insurgentes Benito Juárez Distrito Federal cdmx,19.3618,-99.184,"San José Insurgentes, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",85,1,4355500,11
Departamento en Venta Del Valle Centro Benito Juárez Distrito Federal cdmx,19.3794,-99.1658,"Del Valle Centro, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",111,1,6140390,11
Departamento en Venta Del Valle Centro Benito Juárez Distrito Federal cdmx,19.3794,-99.1658,"Del Valle Centro, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",106,1,5727750,11
Departamento en Venta Del Valle Benito Juárez Distrito Federal cdmx,19.389926000000006,-99.1601226,"Del Valle, Benito Juárez, Distrito Federal (CDMX), Distrito Federal (CDMX)",217,1,3625000,11
Departamento en Venta Miguel Hidalgo Distrito Federal cdmx Distrito Federal cdmx,19.44681192,-99.17143822,"Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",58,1,1900000,11
Departamento en Venta Bosques De Las Lomas Miguel Hidalgo Distrito Federal cdmx,19.390416199999997,-99.2550003,"Bosques de Las Lomas, Miguel Hidalgo, Distrito Federal (CDMX), Distrito Federal (CDMX)",440,1,30685916,11
