,OBJECTID,POSTALCODE,ST_NAME,MUN_NAME,SETT_NAME,SETT_TYPE,AREA
12627,12628,13300,DISTRITO FEDERAL,TLÁHUAC,SANTA ANA ZAPOTITLAN,BARRIO,720607723.0
12628,12629,13300,DISTRITO FEDERAL,TLÁHUAC,SANTIAGO CENTRO,BARRIO,720607723.0
12629,12630,13300,DISTRITO FEDERAL,TLÁHUAC,SANTIAGO NORTE,BARRIO,720607723.0
12630,12631,13300,DISTRITO FEDERAL,TLÁHUAC,SANTIAGO SUR,BARRIO,720607723.0
12631,12632,13300,DISTRITO FEDERAL,TLÁHUAC,BARRIO SANTIAGO ZAPOTITLAN,BARRIO,720607723.0
12632,12633,13300,DISTRITO FEDERAL,TLÁHUAC,GUTIERREZ NAJERA,BARRIO,720607723.0
12633,12634,13310,DISTRITO FEDERAL,TLÁHUAC,ZAPOTITLA-TLAHUAC,COLONIA,720607723.0
12634,12635,13319,DISTRITO FEDERAL,TLÁHUAC,LA ESTACION,COLONIA,720607723.0
12635,12636,13360,DISTRITO FEDERAL,TLÁHUAC,CONCHITA B,COLONIA,720607723.0
12636,12637,13360,DISTRITO FEDERAL,TLÁHUAC,LA CONCHITA ZAPOTITLAN,COLONIA,720607723.0
12637,12638,13360,DISTRITO FEDERAL,TLÁHUAC,AMPL LA CONCHITA,COLONIA,720607723.0
12638,12639,13360,DISTRITO FEDERAL,TLÁHUAC,COCHINITA A,COLONIA,720607723.0
12639,12640,13400,DISTRITO FEDERAL,TLÁHUAC,PUEBLO SAN FRANCISCO TLALTENCO,PUEBLO,720607723.0
12640,12641,13410,DISTRITO FEDERAL,TLÁHUAC,JOSE LOPEZ PORTILLO,UNIDAD HABITACIONAL,720607723.0
12641,12642,13419,DISTRITO FEDERAL,TLÁHUAC,AMPL JOSE LOPEZ PORTILLO,COLONIA,720607723.0
12642,12643,13420,DISTRITO FEDERAL,TLÁHUAC,SELENE 1A SECCION,COLONIA,720607723.0
12643,12644,13420,DISTRITO FEDERAL,TLÁHUAC,SELENE 2A SECCION,COLONIA,720607723.0
12644,12645,13429,DISTRITO FEDERAL,TLÁHUAC,3 DE MAYO,CAMPAMENTO,720607723.0
12645,12646,13429,DISTRITO FEDERAL,TLÁHUAC,SAN FRANCISCO TLALTENCO,CAMPAMENTO,720607723.0
12646,12647,13429,DISTRITO FEDERAL,TLÁHUAC,TEZONTITLA,CAMPAMENTO,720607723.0
12647,12648,13430,DISTRITO FEDERAL,TLÁHUAC,ZONA DE RESERVA ECOLOGICA,COLONIA,720607723.0
12648,12649,13430,DISTRITO FEDERAL,TLÁHUAC,AMPL SELENE,COLONIA,720607723.0
12649,12650,13430,DISTRITO FEDERAL,TLÁHUAC,DEPORTIVA CET 1,COLONIA,720607723.0
12650,12651,13440,DISTRITO FEDERAL,TLÁHUAC,LAS PUERTAS,COLONIA,720607723.0
12651,12652,13440,DISTRITO FEDERAL,TLÁHUAC,ZACATENCO,COLONIA,720607723.0
12652,12653,13450,DISTRITO FEDERAL,TLÁHUAC,GUADALUPE TLALTENCO,COLONIA,720607723.0
12653,12654,13450,DISTRITO FEDERAL,TLÁHUAC,OJO DE AGUA,COLONIA,720607723.0
12654,12655,13460,DISTRITO FEDERAL,TLÁHUAC,EL TRIANGULO,COLONIA,720607723.0
12655,12656,13508,DISTRITO FEDERAL,TLÁHUAC,BARRIO LA SOLEDAD,BARRIO,720607723.0
12656,12657,13508,DISTRITO FEDERAL,TLÁHUAC,SAN AGUSTIN,BARRIO,720607723.0
12657,12658,13509,DISTRITO FEDERAL,TLÁHUAC,LA CONCEPCION,BARRIO,720607723.0
12658,12659,13510,DISTRITO FEDERAL,TLÁHUAC,SAN JUAN IXTAYOPAN,COLONIA,720607723.0
12659,12660,13510,DISTRITO FEDERAL,TLÁHUAC,BARRIO LA LUPITA,COLONIA,720607723.0
12660,12661,13510,DISTRITO FEDERAL,TLÁHUAC,LA ASUNCION,COLONIA,720607723.0
12661,12662,13520,DISTRITO FEDERAL,TLÁHUAC,FRANCISCO VILLA,COLONIA,720607723.0
12662,12663,13520,DISTRITO FEDERAL,TLÁHUAC,ZONA RUSTICA,COLONIA,720607723.0
12663,12664,13529,DISTRITO FEDERAL,TLÁHUAC,LA LOMA,CAMPAMENTO,720607723.0
12664,12665,13530,DISTRITO FEDERAL,TLÁHUAC,JAIME TORRES BODET,COLONIA,720607723.0
12665,12666,13540,DISTRITO FEDERAL,TLÁHUAC,TIERRA BLANCA,COLONIA,720607723.0
12666,12667,13540,DISTRITO FEDERAL,TLÁHUAC,EL ROSARIO,COLONIA,720607723.0
12667,12668,13540,DISTRITO FEDERAL,TLÁHUAC,EMILIANO ZAPATA,COLONIA,720607723.0
12668,12669,13549,DISTRITO FEDERAL,TLÁHUAC,PEÑA ALTA SUR,COLONIA,720607723.0
12669,12670,13550,DISTRITO FEDERAL,TLÁHUAC,JARDINES DEL LLANO,COLONIA,720607723.0
12670,12671,13550,DISTRITO FEDERAL,TLÁHUAC,POTRERO DEL LLANO,COLONIA,720607723.0
12671,12672,13559,DISTRITO FEDERAL,TLÁHUAC,VILLA TLATEMPA,UNIDAD HABITACIONAL,720607723.0
12672,12673,13600,DISTRITO FEDERAL,TLÁHUAC,BARRIO SAN BARTOLO MIXQUIC,BARRIO,720607723.0
12673,12674,13610,DISTRITO FEDERAL,TLÁHUAC,BARRIO LOS REYES MIXQUIC,BARRIO,720607723.0
12674,12675,13625,DISTRITO FEDERAL,TLÁHUAC,SANTA CRUZ MIXQUIC,BARRIO,720607723.0
12675,12676,13630,DISTRITO FEDERAL,TLÁHUAC,SAN AGUSTIN MIXQUIC,BARRIO,720607723.0
12676,12677,13640,DISTRITO FEDERAL,TLÁHUAC,BARRIO SAN MIGUEL MIXQUIC,BARRIO,720607723.0
12677,12678,13700,DISTRITO FEDERAL,TLÁHUAC,LA CONCHITA,COLONIA,720607724.0
12678,12679,13700,DISTRITO FEDERAL,TLÁHUAC,MORELOS,COLONIA,720607724.0
12679,12680,13700,DISTRITO FEDERAL,TLÁHUAC,SAN NICOLAS TETELCO,COLONIA,720607723.0
12680,12681,13700,DISTRITO FEDERAL,TLÁHUAC,TEPANTITLAMILCO,COLONIA,720607723.0
12681,12682,13700,DISTRITO FEDERAL,TLÁHUAC,EMILIANO ZAPATA 1RA SECC,COLONIA,720607724.0
12682,12683,13700,DISTRITO FEDERAL,TLÁHUAC,EMILIANO ZAPATA 2DA SECC,COLONIA,720607724.0
12683,12684,10720,DISTRITO FEDERAL,TLALPAN,PEDREGAL 2,UNIDAD HABITACIONAL,700029214.0
12684,12685,14000,DISTRITO FEDERAL,TLALPAN,MIGUEL HIDALGO,COLONIA,700029214.0
12685,12686,14000,DISTRITO FEDERAL,TLALPAN,TLALPAN CENTRO I,COLONIA,700029214.0
12686,12687,14000,DISTRITO FEDERAL,TLALPAN,TLALPAN CENTRO II,COLONIA,700029214.0
12687,12688,14000,DISTRITO FEDERAL,TLALPAN,EL CAPULIN,COLONIA,700029214.0
12688,12689,14000,DISTRITO FEDERAL,TLALPAN,EL METRO,COLONIA,700029214.0
12689,12690,14010,DISTRITO FEDERAL,TLALPAN,RINCONADA SANTA TERESA,COLONIA,700029214.0
12690,12691,14010,DISTRITO FEDERAL,TLALPAN,VILLA CHARRA DEL PEDREGAL,COLONIA,700029214.0
12691,12692,14010,DISTRITO FEDERAL,TLALPAN,PARQUE NACIONAL BOSQUE DEL PEDREGAL,COLONIA,700029214.0
12692,12693,14010,DISTRITO FEDERAL,TLALPAN,PARQUES DEL PEDREGAL,COLONIA,700029214.0
12693,12694,14018,DISTRITO FEDERAL,TLALPAN,FAROLES DEL PEDREGAL,FRACCIONAMIENTO,700029214.0
12694,12695,14018,DISTRITO FEDERAL,TLALPAN,FRACC INSURGENTES CUICUILCO,FRACCIONAMIENTO,700029214.0
12695,12696,14020,DISTRITO FEDERAL,TLALPAN,VILLA OLIMPICA MIGUEL HIDALGO,COLONIA,700029214.0
12696,12697,14030,DISTRITO FEDERAL,TLALPAN,ISIDRO FABELA,COLONIA,700029214.0
12697,12698,14039,DISTRITO FEDERAL,TLALPAN,ISIDRO FABELA SECC CANTIL,UNIDAD HABITACIONAL,700029214.0
12698,12699,14040,DISTRITO FEDERAL,TLALPAN,CANTERA PUENTE DE PIEDRA,COLONIA,700029214.0
12699,12700,14040,DISTRITO FEDERAL,TLALPAN,PUEBLO QUIETO,COLONIA,700029214.0
12700,12701,14049,DISTRITO FEDERAL,TLALPAN,COMUNEROS SANTA URSULA,COLONIA,700029214.0
12701,12702,14050,DISTRITO FEDERAL,TLALPAN,TORIELLO GUERRA,COLONIA,700029214.0
12702,12703,14060,DISTRITO FEDERAL,TLALPAN,ZONA ARQUEOLOGICA DE CUICUILCO,COLONIA,700029214.0
12703,12704,14060,DISTRITO FEDERAL,TLALPAN,EQUIPAMIENTO FABRICA FISISA,COLONIA,700029214.0
12704,12705,14060,DISTRITO FEDERAL,TLALPAN,PEÑA POBRE,COLONIA,700029214.0
12705,12706,14070,DISTRITO FEDERAL,TLALPAN,SAN PEDRO APOSTOL,FRACCIONAMIENTO,700029214.0
12706,12707,14070,DISTRITO FEDERAL,TLALPAN,BARRIO SAN FERNANDO,FRACCIONAMIENTO,700029214.0
12707,12708,14070,DISTRITO FEDERAL,TLALPAN,ROMULO SANCHEZ MIRELES,FRACCIONAMIENTO,700029214.0
12708,12709,14080,DISTRITO FEDERAL,TLALPAN,BARRIO NIÑO JESUS,BARRIO,700029214.0
12709,12710,14080,DISTRITO FEDERAL,TLALPAN,BELISARIO DOMINGUEZ SECCION XVI,BARRIO,700029214.0
12710,12711,14090,DISTRITO FEDERAL,TLALPAN,LA JOYA,COLONIA,700029214.0
12711,12712,14098,DISTRITO FEDERAL,TLALPAN,TORRES TLALPAN FOVISSSTE,CONJUNTO HABITACIONA,700029214.0
12712,12713,14100,DISTRITO FEDERAL,TLALPAN,PEDREGAL DE SAN NICOLAS 3RA SECC,COLONIA,700029214.0
12713,12714,14100,DISTRITO FEDERAL,TLALPAN,PEDREGAL DE SAN NICOLAS 4TA SECC,COLONIA,700029214.0
12714,12715,14100,DISTRITO FEDERAL,TLALPAN,PEDREGAL DE SAN NICOLAS 5TA SECC,COLONIA,700029214.0
12715,12716,14100,DISTRITO FEDERAL,TLALPAN,SECTOR 17,COLONIA,700029214.0
12716,12717,14100,DISTRITO FEDERAL,TLALPAN,PEDREGAL DE SAN NICOLAS 1A SECCION,COLONIA,700029214.0
12717,12718,14100,DISTRITO FEDERAL,TLALPAN,PEDREGAL DE SAN NICOLAS 2DA SECC,COLONIA,700029214.0
12718,12719,14108,DISTRITO FEDERAL,TLALPAN,CHICHICASPATL,COLONIA,700029214.0
12719,12720,14110,DISTRITO FEDERAL,TLALPAN,PEDREGAL DEL LAGO,COLONIA,700029214.0
12720,12721,14120,DISTRITO FEDERAL,TLALPAN,RINCON DEL PEDREGAL,COLONIA,700029214.0
12721,12722,14130,DISTRITO FEDERAL,TLALPAN,RESIDENCIAL DEL PEDREGAL,UNIDAD HABITACIONAL,700029214.0
12722,12723,14130,DISTRITO FEDERAL,TLALPAN,UNIDAD HAB PEMEX,UNIDAD HABITACIONAL,700029214.0
12723,12724,14140,DISTRITO FEDERAL,TLALPAN,FUENTES DEL PEDREGAL,COLONIA,700029214.0
12724,12725,14150,DISTRITO FEDERAL,TLALPAN,LOS FRAMBOYANES,COLONIA,700029214.0
12725,12726,14160,DISTRITO FEDERAL,TLALPAN,POPULAR SANTA TERESA,COLONIA,700029214.0
12726,12727,14200,DISTRITO FEDERAL,TLALPAN,JARDINES DEL AJUSCO,COLONIA,700029214.0
12727,12728,14200,DISTRITO FEDERAL,TLALPAN,LOMAS DE PADIERNA,COLONIA,700029214.0
12728,12729,14200,DISTRITO FEDERAL,TLALPAN,EMILIO PORTES GIL,COLONIA,700029214.0
12729,12730,14200,DISTRITO FEDERAL,TLALPAN,HEROES DE PADIERNA,COLONIA,700029214.0
12730,12731,14209,DISTRITO FEDERAL,TLALPAN,TORRES DE PADIERNA,COLONIA,700029214.0
12731,12732,14210,DISTRITO FEDERAL,TLALPAN,JARDINES EN LA MONTAÑA,COLONIA,700029214.0
12732,12733,14220,DISTRITO FEDERAL,TLALPAN,CUCHILLA DE PADIERNA,COLONIA,700029214.0
12733,12734,14220,DISTRITO FEDERAL,TLALPAN,LOMAS DEL PEDREGAL,COLONIA,700029214.0
12734,12735,14230,DISTRITO FEDERAL,TLALPAN,CULTURA MAYA,COLONIA,700029214.0
12735,12736,14230,DISTRITO FEDERAL,TLALPAN,JOSE LOPEZ PORTILLO,COLONIA,700029214.0
12736,12737,14239,DISTRITO FEDERAL,TLALPAN,LOS ENCINOS,COLONIA,700029214.0
12737,12738,14248,DISTRITO FEDERAL,TLALPAN,CRUZ DEL FAROL,COLONIA,700029214.0
12738,12739,14248,DISTRITO FEDERAL,TLALPAN,LOMAS DE BELVEDERE,COLONIA,700029214.0
12739,12740,14250,DISTRITO FEDERAL,TLALPAN,LOMAS HIDALGO,COLONIA,700029214.0
12740,12741,14250,DISTRITO FEDERAL,TLALPAN,MIGUEL HIDALGO 1A. SECCION,COLONIA,700029214.0
12741,12742,14250,DISTRITO FEDERAL,TLALPAN,MIGUEL HIDALGO 2A SECCION,COLONIA,700029214.0
12742,12743,14250,DISTRITO FEDERAL,TLALPAN,AMPL MIGUEL HIDALGO 3A SECCION,COLONIA,700029214.0
12743,12744,14250,DISTRITO FEDERAL,TLALPAN,AMPL MIGUEL HIDALGO 4TA SECC,COLONIA,700029214.0
12744,12745,14266,DISTRITO FEDERAL,TLALPAN,BOSQUE DE TLALPAN,COLONIA,700029214.0
12745,12746,14266,DISTRITO FEDERAL,TLALPAN,EL BOSQUE,COLONIA,700029214.0
12746,12747,14267,DISTRITO FEDERAL,TLALPAN,DE CARAMAGUEY,BARRIO,700029214.0
12747,12748,14268,DISTRITO FEDERAL,TLALPAN,BARRIO LA LONJA,BARRIO,700029214.0
12748,12749,14269,DISTRITO FEDERAL,TLALPAN,BARRIO LA FAMA,BARRIO,700029214.0
12749,12750,14270,DISTRITO FEDERAL,TLALPAN,LA PRIMAVERA,CAMPAMENTO,700029214.0
12750,12751,14273,DISTRITO FEDERAL,TLALPAN,SOLIDARIDAD,CAMPAMENTO,700029214.0
12751,12752,14275,DISTRITO FEDERAL,TLALPAN,PARAJE 38,CAMPAMENTO,700029214.0
12752,12753,14276,DISTRITO FEDERAL,TLALPAN,VERANO,CAMPAMENTO,700029214.0
12753,12754,14300,DISTRITO FEDERAL,TLALPAN,RES MIRAMONTES,COLONIA,700029214.0
12754,12755,14300,DISTRITO FEDERAL,TLALPAN,FRACC RES ACOXPA,COLONIA,700029214.0
12755,12756,14300,DISTRITO FEDERAL,TLALPAN,NUEVA ORIENTAL COAPA,COLONIA,700029214.0
12756,12757,14307,DISTRITO FEDERAL,TLALPAN,VILLA DEL SUR,FRACCIONAMIENTO,700029214.0
12757,12758,14308,DISTRITO FEDERAL,TLALPAN,REAL DEL SUR,CONDOMINIO,700029214.0
12758,12759,14309,DISTRITO FEDERAL,TLALPAN,CONDOMINIO TRES FUENTES,CONDOMINIO,700029214.0
12759,12760,14310,DISTRITO FEDERAL,TLALPAN,FRACC BELISARIO DOMINGUEZ,COLONIA,700029214.0
12760,12761,14310,DISTRITO FEDERAL,TLALPAN,VERGEL TLALPAN,COLONIA,700029214.0
12761,12762,14310,DISTRITO FEDERAL,TLALPAN,EQUIPAMIENTO PREPARATORIA NUM. 5,COLONIA,700029214.0
12762,12763,14310,DISTRITO FEDERAL,TLALPAN,FLORESTA COYOACAN,COLONIA,700029214.0
12763,12764,14320,DISTRITO FEDERAL,TLALPAN,VERGEL COAPA,COLONIA,700029214.0
12764,12765,14324,DISTRITO FEDERAL,TLALPAN,GABRIEL RAMOS MILLAN,FRACCIONAMIENTO,700029214.0
12765,12766,14325,DISTRITO FEDERAL,TLALPAN,RINCONADA COAPA 2DA SECC,COLONIA,700029214.0
12766,12767,14326,DISTRITO FEDERAL,TLALPAN,TENORIOS INFONAVIT 1,UNIDAD HABITACIONAL,700029214.0
12767,12768,14327,DISTRITO FEDERAL,TLALPAN,TENORIOS INFONAVIT 2,UNIDAD HABITACIONAL,700029214.0
12768,12769,14328,DISTRITO FEDERAL,TLALPAN,LOTERIA NACIONAL,UNIDAD HABITACIONAL,700029214.0
12769,12770,14328,DISTRITO FEDERAL,TLALPAN,VILLA DE BENALMADENA,UNIDAD HABITACIONAL,700029214.0
12770,12771,14329,DISTRITO FEDERAL,TLALPAN,TENORIOS FOVISSSTE,UNIDAD HABITACIONAL,700029214.0
12771,12772,14330,DISTRITO FEDERAL,TLALPAN,RINCONADA COAPA 1RA SECC,FRACCIONAMIENTO,700029214.0
12772,12773,14330,DISTRITO FEDERAL,TLALPAN,FRACC RES HACIENDA COAPA,FRACCIONAMIENTO,700029214.0
12773,12774,14330,DISTRITO FEDERAL,TLALPAN,GRANJAS COAPA,FRACCIONAMIENTO,700029214.0
12774,12775,14334,DISTRITO FEDERAL,TLALPAN,SAUZALES CEBADALES - UNIDAD HABITACIONAL -,UNIDAD HABITACIONAL,700029214.0
12775,12776,14335,DISTRITO FEDERAL,TLALPAN,PERIFERICO UNIDAD HABITACIONAL,UNIDAD HABITACIONAL,700029214.0
12776,12777,14335,DISTRITO FEDERAL,TLALPAN,VILLA DEL PUENTE,UNIDAD HABITACIONAL,700029214.0
12777,12778,14336,DISTRITO FEDERAL,TLALPAN,CONJUNTO INFONAVIT CUEMANCO,CONJUNTO HABITACIONA,700029214.0
12778,12779,14337,DISTRITO FEDERAL,TLALPAN,CONJUNTO URBANO COAPA,UNIDAD HABITACIONAL,700029214.0
12779,12780,14338,DISTRITO FEDERAL,TLALPAN,UNIDAD HAB HUESO PERIFERICO,UNIDAD HABITACIONAL,700029214.0
12780,12781,14339,DISTRITO FEDERAL,TLALPAN,IGNACIO CHAVEZ,UNIDAD HABITACIONAL,700029214.0
12781,12782,14339,DISTRITO FEDERAL,TLALPAN,INFONAVIT DOCTOR IGNACIO CHAVEZ,UNIDAD HABITACIONAL,700029214.0
12782,12783,14340,DISTRITO FEDERAL,TLALPAN,VERGEL DEL SUR,COLONIA,700029214.0
12783,12784,14340,DISTRITO FEDERAL,TLALPAN,VERGEL DEL SUR - FRACCIONAMIENTO -,COLONIA,700029214.0
12784,12785,14340,DISTRITO FEDERAL,TLALPAN,EQUIPAMIENTO COLEGIO MEXICO,COLONIA,700029214.0
12785,12786,14340,DISTRITO FEDERAL,TLALPAN,VERGEL DE COYOACAN,COLONIA,700029214.0
12786,12787,14350,DISTRITO FEDERAL,TLALPAN,FRACC PRADO COAPA 1RA SECC,COLONIA,700029214.0
12787,12788,14356,DISTRITO FEDERAL,TLALPAN,JARDINES VILLA COAPA,UNIDAD HABITACIONAL,700029214.0
12788,12789,14357,DISTRITO FEDERAL,TLALPAN,PRADO COAPA 2DA SECC,COLONIA,700029214.0
12789,12790,14358,DISTRITO FEDERAL,TLALPAN,PRADO COAPA 3RA SECC,CONJUNTO HABITACIONA,700029214.0
12790,12791,14358,DISTRITO FEDERAL,TLALPAN,CONJUNTO RES VILLA PRADO COAPA,CONJUNTO HABITACIONA,700029214.0
12791,12792,14358,DISTRITO FEDERAL,TLALPAN,POTRERO ACOXPA,CONJUNTO HABITACIONA,700029214.0
12792,12793,14360,DISTRITO FEDERAL,TLALPAN,MAGISTERIAL,COLONIA,700029214.0
12793,12794,14360,DISTRITO FEDERAL,TLALPAN,VILLA CUEMANCO,COLONIA,700029214.0
12794,12795,14370,DISTRITO FEDERAL,TLALPAN,SAN LORENZO HUIPULCO,COLONIA,700029214.0
12795,12796,14370,DISTRITO FEDERAL,TLALPAN,VILLA LAZARO CARDENAS,COLONIA,700029214.0
12796,12797,14370,DISTRITO FEDERAL,TLALPAN,FRACC RES CHIMALI,COLONIA,700029214.0
12797,12798,14370,DISTRITO FEDERAL,TLALPAN,HDA DE SAN JUAN DE TLALPAN 2DA SECC,COLONIA,700029214.0
12798,12799,14376,DISTRITO FEDERAL,TLALPAN,ARBOLEDAS DEL SUR,COLONIA,700029214.0
12799,12800,14377,DISTRITO FEDERAL,TLALPAN,HACIENDA DE SAN JUAN,COLONIA,700029214.0
12800,12801,14378,DISTRITO FEDERAL,TLALPAN,FRACC RINCON DE SAN JUAN,FRACCIONAMIENTO,700029214.0
12801,12802,14380,DISTRITO FEDERAL,TLALPAN,GLORIETA DE VAQUERITOS,COLONIA,700029214.0
12802,12803,14380,DISTRITO FEDERAL,TLALPAN,SAN BARTOLO EL CHICO,COLONIA,700029214.0
12803,12804,14380,DISTRITO FEDERAL,TLALPAN,AMSA,COLONIA,700029214.0
12804,12805,14380,DISTRITO FEDERAL,TLALPAN,EX EJIDO DE HUIPULCO,COLONIA,700029214.0
12805,12806,14386,DISTRITO FEDERAL,TLALPAN,RANCHO LOS COLORINES,COLONIA,700029214.0
12806,12807,14387,DISTRITO FEDERAL,TLALPAN,EX HACIENDA SAN JUAN DE DIOS,COLONIA,700029214.0
12807,12808,14388,DISTRITO FEDERAL,TLALPAN,GUADALUPE,COLONIA,700029214.0
12808,12809,14389,DISTRITO FEDERAL,TLALPAN,ARENAL DE GUADALUPE,COLONIA,700029214.0
12809,12810,14389,DISTRITO FEDERAL,TLALPAN,GUADALUPE TLALPAN,COLONIA,700029214.0
12810,12811,14390,DISTRITO FEDERAL,TLALPAN,NARCISO MENDOZA SUPER MANZANA 2 VILLA COAPA,COLONIA,700029214.0
12811,12812,14390,DISTRITO FEDERAL,TLALPAN,NARCISO MENDOZA SUPER MANZANA 3 VILLA COAPA,COLONIA,700029214.0
12812,12813,14390,DISTRITO FEDERAL,TLALPAN,NARCISO MENDOZA SUPER MANZANA 4 VILLA COAPA,COLONIA,700029214.0
12813,12814,14390,DISTRITO FEDERAL,TLALPAN,NARCIZO MENDOZA SUPER MANZANA 6 VILLA COAPA,COLONIA,700029214.0
12814,12815,14390,DISTRITO FEDERAL,TLALPAN,RESIDENCIAL VILLA COAPA SUPER MANZANA 1,COLONIA,700029214.0
12815,12816,14390,DISTRITO FEDERAL,TLALPAN,RESIDENCIAL VILLA COAPA SUPER MANZANA 4,COLONIA,700029214.0
12816,12817,14390,DISTRITO FEDERAL,TLALPAN,RESIDENCIAL VILLA COAPA SUPER MANZANA 8,COLONIA,700029214.0
12817,12818,14390,DISTRITO FEDERAL,TLALPAN,UNID HAB NARCISO MENDOZA 5 VILLA COAPA,COLONIA,700029214.0
12818,12819,14390,DISTRITO FEDERAL,TLALPAN,VILLA COAPA,COLONIA,700029214.0
12819,12820,14390,DISTRITO FEDERAL,TLALPAN,EQUIPAMIENTO PLAZA COAPA,COLONIA,700029214.0
12820,12821,14390,DISTRITO FEDERAL,TLALPAN,LAS HADAS,COLONIA,700029214.0
12821,12822,14399,DISTRITO FEDERAL,TLALPAN,MAGISTERIAL VILLA ROYALE,FRACCIONAMIENTO,700029214.0
12822,12823,14400,DISTRITO FEDERAL,TLALPAN,SAN ANDRES TOTOLTEPEC,PUEBLO,700029214.0
12823,12824,14406,DISTRITO FEDERAL,TLALPAN,EL DIVISADERO,COLONIA,700029214.0
12824,12825,14408,DISTRITO FEDERAL,TLALPAN,NUEVO RENACIMIENTO DE AXALCO,COLONIA,700029214.0
12825,12826,14409,DISTRITO FEDERAL,TLALPAN,TECORRAL,COLONIA,700029214.0
12826,12827,14410,DISTRITO FEDERAL,TLALPAN,CAMISETA CALVARIO,COLONIA,700029214.0
12827,12828,14410,DISTRITO FEDERAL,TLALPAN,PARQUE NACIONAL FUENTES BROTANTES,COLONIA,700029214.0
12828,12829,14420,DISTRITO FEDERAL,TLALPAN,LA MESA,PUEBLO,700029214.0
12829,12830,14420,DISTRITO FEDERAL,TLALPAN,PEDREGAL SANTA URSULA XITLA,PUEBLO,700029214.0
12830,12831,14420,DISTRITO FEDERAL,TLALPAN,SANTA URSULA XITLA,PUEBLO,700029214.0
12831,12832,14420,DISTRITO FEDERAL,TLALPAN,TEPETONGO,PUEBLO,700029214.0
12832,12833,14420,DISTRITO FEDERAL,TLALPAN,CUMBRES DE TEPETONGO,PUEBLO,700029214.0
12833,12834,14420,DISTRITO FEDERAL,TLALPAN,EL CONVENTO,PUEBLO,700029214.0
12834,12835,14426,DISTRITO FEDERAL,TLALPAN,TEXCALTENCO,COLONIA,700029214.0
12835,12836,14426,DISTRITO FEDERAL,TLALPAN,TLAXACALTENGO (LA MESA),COLONIA,700029214.0
12836,12837,14427,DISTRITO FEDERAL,TLALPAN,LOMA BONITA,COLONIA,700029214.0
12837,12838,14427,DISTRITO FEDERAL,TLALPAN,PEQUEÑA TEPEXIMILPA,COLONIA,700029214.0
12838,12839,14427,DISTRITO FEDERAL,TLALPAN,SAN JUAN TEPEXIMILPA,COLONIA,700029214.0
12839,12840,14427,DISTRITO FEDERAL,TLALPAN,TEPEXIMILPA SERVIMET,COLONIA,700029214.0
12840,12841,14427,DISTRITO FEDERAL,TLALPAN,CUCHILLA TEPEXIMILPA,COLONIA,700029214.0
12841,12842,14427,DISTRITO FEDERAL,TLALPAN,DIAMANTE,COLONIA,700029214.0
12842,12843,14428,DISTRITO FEDERAL,TLALPAN,CANTERA,FRACCIONAMIENTO,700029214.0
12843,12844,14429,DISTRITO FEDERAL,TLALPAN,SANTISIMA TRINIDAD,COLONIA,700029214.0
12844,12845,14429,DISTRITO FEDERAL,TLALPAN,TEMASTITITLA,COLONIA,700029214.0
12845,12846,14430,DISTRITO FEDERAL,TLALPAN,UNIDAD HAB RES INSURGENTES SUR,COLONIA,700029214.0
12846,12847,14430,DISTRITO FEDERAL,TLALPAN,BARRIO EL TRUENITO,COLONIA,700029214.0
12847,12848,14430,DISTRITO FEDERAL,TLALPAN,TLALCOLIGIA,COLONIA,700029214.0
12848,12849,14439,DISTRITO FEDERAL,TLALPAN,PEDREGAL DE LAS AGUILAS,COLONIA,700029214.0
12849,12850,14440,DISTRITO FEDERAL,TLALPAN,LOS VOLCANES,COLONIA,700029214.0
12850,12851,14449,DISTRITO FEDERAL,TLALPAN,EL MIRADOR I,COLONIA,700029214.0
12851,12852,14449,DISTRITO FEDERAL,TLALPAN,EL MIRADOR 2DA SECC,COLONIA,700029214.0
12852,12853,14449,DISTRITO FEDERAL,TLALPAN,EL MIRADOR 3RA SECC,COLONIA,700029214.0
12853,12854,14460,DISTRITO FEDERAL,TLALPAN,TLALPUENTE,COLONIA,700029214.0
12854,12855,14476,DISTRITO FEDERAL,TLALPAN,LA PALMA,COLONIA,700029214.0
12855,12856,14480,DISTRITO FEDERAL,TLALPAN,MAGDALENA PETLACALCO,PUEBLO,700029214.0
12856,12857,14490,DISTRITO FEDERAL,TLALPAN,SAN MIGUEL XICALCO,PUEBLO,700029214.0
12857,12858,14500,DISTRITO FEDERAL,TLALPAN,LAS FLORES,PUEBLO,700029214.0
12858,12859,14500,DISTRITO FEDERAL,TLALPAN,LIBERTAD,PUEBLO,700029214.0
12859,12860,14500,DISTRITO FEDERAL,TLALPAN,LOS ANGELES,PUEBLO,700029214.0
12860,12861,14500,DISTRITO FEDERAL,TLALPAN,LOS ARCOS,PUEBLO,700029214.0
12861,12862,14500,DISTRITO FEDERAL,TLALPAN,OCOTLA,PUEBLO,700029214.0
12862,12863,14500,DISTRITO FEDERAL,TLALPAN,PEDREGAL DE AMINCO,PUEBLO,700029214.0
12863,12864,14500,DISTRITO FEDERAL,TLALPAN,SAN MIGUEL TEHUISCO,PUEBLO,700029214.0
12864,12865,14500,DISTRITO FEDERAL,TLALPAN,SAN MIGUEL TOPILEJO,PUEBLO,700029214.0
12865,12866,14500,DISTRITO FEDERAL,TLALPAN,SAN MIGUEL TOXIAC,PUEBLO,700029214.0
